iter	MAE
4829	480.6373765
4830	480.633254
4831	480.6228598
4832	480.6165171
4833	480.6128075
4834	480.5572981
4835	480.5453821
4836	480.5323118
4837	480.4658199
4838	480.4581292
4839	480.4305592
4840	480.4127161
4841	480.4072796
4842	480.3985084
4843	480.3744277
4844	480.3605139
4845	480.3497073
4846	480.3241109
4847	480.3076656
4848	480.2980431
4849	480.2887271
4850	480.2812303
4851	480.2660424
4852	480.2585309
4853	480.2333988
4854	480.2241158
4855	480.1598832
4856	480.155153
4857	480.1408019
4858	480.1214411
4859	480.0961831
4860	480.0872594
4861	480.0816786
4862	480.0454196
4863	480.0400332
4864	480.0377507
4865	480.0321176
4866	480.0228005
4867	479.9961853
4868	479.9763208
4869	479.9715349
4870	479.9394558
4871	479.9298169
4872	479.8975063
4873	479.881396
4874	479.8800582
4875	479.8747089
4876	479.8674892
4877	479.830819
4878	479.8243894
4879	479.8138763
4880	479.8104232
4881	479.7704915
4882	479.7234867
4883	479.6957671
4884	479.6914383
4885	479.658774
4886	479.6359622
4887	479.6297391
4888	479.6161217
4889	479.5683651
4890	479.5354239
4891	479.5338452
4892	479.5202842
4893	479.5188414
4894	479.5092976
4895	479.4980887
4896	479.4933219
4897	479.4901106
4898	479.4763477
4899	479.4654765
4900	479.4629579
4901	479.4306177
4902	479.4138695
4903	479.4050071
4904	479.3954566
4905	479.382126
4906	479.3721151
4907	479.3620876
4908	479.3387564
4909	479.3308565
4910	479.3271658
4911	479.3127004
4912	479.3071271
4913	479.27255
4914	479.2692118
4915	479.2601599
4916	479.2356454
4917	479.2143708
4918	479.2014488
4919	479.1907202
4920	479.1815443
4921	479.1658263
4922	479.1577963
4923	479.1391305
4924	479.1150082
4925	479.1011131
4926	479.0904849
4927	479.0841648
4928	479.0635302
4929	479.0517688
4930	479.0257241
4931	479.0033503
4932	478.9520943
4933	478.9384297
4934	478.9146361
4935	478.8589672
4936	478.8550939
4937	478.8443504
4938	478.8271251
4939	478.8130142
4940	478.8015807
4941	478.7733357
4942	478.767465
4943	478.7474549
4944	478.6868811
4945	478.6340625
4946	478.6010724
4947	478.5849605
4948	478.5722757
4949	478.5679249
4950	478.5497598
4951	478.5292564
4952	478.4981111
4953	478.488033
4954	478.480075
4955	478.4459276
4956	478.4157176
4957	478.4030705
4958	478.3975932
4959	478.3901667
4960	478.3826264
4961	478.367328
4962	478.3651102
4963	478.3530491
4964	478.3136575
4965	478.2895416
4966	478.2823248
4967	478.2721432
4968	478.2515528
4969	478.238317
4970	478.2323599
4971	478.214294
4972	478.2003971
4973	478.1415508
4974	478.1173282
4975	478.0902887
4976	478.0766872
4977	478.0746658
4978	478.0596708
4979	478.0468482
4980	478.0376136
4981	478.0231974
4982	478.0163665
4983	478.0144136
4984	477.9815
4985	477.9687657
4986	477.9622152
4987	477.9553174
4988	477.9502688
4989	477.9468072
4990	477.893446
4991	477.889694
4992	477.8687633
4993	477.8593341
4994	477.8479224
4995	477.8446456
4996	477.8414304
4997	477.829168
4998	477.8267878
4999	477.8257333
5000	477.8057724
5001	477.796891
5002	477.7678607
5003	477.7440207
5004	477.7288708
5005	477.7115236
5006	477.6835414
5007	477.6725434
5008	477.6532228
5009	477.6324628
5010	477.6110115
5011	477.602756
5012	477.5864254
5013	477.5718161
5014	477.5671867
5015	477.5040796
5016	477.4957862
5017	477.4508339
5018	477.4160699
5019	477.4036089
5020	477.3882988
5021	477.384862
5022	477.3706513
5023	477.3134205
5024	477.309955
5025	477.2957401
5026	477.2890625
5027	477.2645319
5028	477.2619287
5029	477.2512532
5030	477.228232
5031	477.2226126
5032	477.2212063
5033	477.2117559
5034	477.2032
5035	477.1807574
5036	477.1595502
5037	477.1426098
5038	477.1096784
5039	477.086342
5040	477.0697682
5041	477.0653273
5042	477.0564249
5043	477.0434486
5044	477.0256062
5045	477.0238299
5046	477.0198248
5047	477.0093447
5048	476.9671103
5049	476.9168058
5050	476.9128451
5051	476.8931018
5052	476.8858496
5053	476.8824169
5054	476.8727424
5055	476.8386363
5056	476.8293451
5057	476.8211668
5058	476.8110433
5059	476.8003471
5060	476.7947742
5061	476.7486097
5062	476.7368964
5063	476.7338407
5064	476.7297335
5065	476.7172331
5066	476.7045341
5067	476.696827
5068	476.6923067
5069	476.6819897
5070	476.6715669
5071	476.6643487
5072	476.6497941
5073	476.6450113
5074	476.6382703
5075	476.6374998
5076	476.6355755
5077	476.6280472
5078	476.5892825
5079	476.5646476
5080	476.547385
5081	476.5361413
5082	476.5224039
5083	476.5074962
5084	476.4941264
5085	476.478328
5086	476.4665143
5087	476.4589106
5088	476.4526689
5089	476.3912861
5090	476.3790396
5091	476.3778237
5092	476.3720402
5093	476.3659596
5094	476.3447147
5095	476.3324265
5096	476.3269778
5097	476.3237552
5098	476.3169273
5099	476.2785817
5100	476.2636219
5101	476.2402788
5102	476.2333179
5103	476.2225231
5104	476.2182793
5105	476.2094233
5106	476.2024042
5107	476.1908841
5108	476.1814364
5109	476.1702613
5110	476.1671907
5111	476.1610417
5112	476.1433401
5113	476.1309743
5114	476.1055813
5115	476.0957469
5116	476.088392
5117	476.056442
5118	476.030357
5119	476.0266329
5120	476.0042317
5121	475.9984698
5122	475.9959661
5123	475.9790284
5124	475.9703178
5125	475.9521802
5126	475.9477372
5127	475.931887
5128	475.9167923
5129	475.9086097
5130	475.8758752
5131	475.8280008
5132	475.8131927
5133	475.8039894
5134	475.7930418
5135	475.7805263
5136	475.7544521
5137	475.7223421
5138	475.7042342
5139	475.6998577
5140	475.6862452
5141	475.6417941
5142	475.6347018
5143	475.6303568
5144	475.6023711
5145	475.5847897
5146	475.5661777
5147	475.5484677
5148	475.4950988
5149	475.467156
5150	475.4420554
5151	475.432498
5152	475.4281312
5153	475.4192455
5154	475.4164136
5155	475.4126922
5156	475.4072363
5157	475.4011542
5158	475.3886431
5159	475.380747
5160	475.3749925
5161	475.3648387
5162	475.3631712
5163	475.3574885
5164	475.3450109
5165	475.3416547
5166	475.332955
5167	475.3178389
5168	475.312295
5169	475.3108755
5170	475.2744239
5171	475.2603551
5172	475.2155375
5173	475.2118113
5174	475.1979355
5175	475.1804031
5176	475.1740669
5177	475.1587394
5178	475.1310142
5179	475.1216023
5180	475.1139494
5181	475.0994036
5182	475.0924373
5183	475.0707505
5184	475.0663768
5185	475.0514084
5186	475.0272015
5187	475.0212258
5188	475.0138924
5189	475.0100055
5190	475.0026872
5191	474.9933616
5192	474.9915876
5193	474.9797039
5194	474.9696754
5195	474.9606357
5196	474.9493914
5197	474.9457299
5198	474.9303196
5199	474.9145614
5200	474.9107946
5201	474.8898444
5202	474.8866053
5203	474.8392531
5204	474.8183715
5205	474.7856411
5206	474.7700956
5207	474.7679108
5208	474.7526031
5209	474.7425545
5210	474.7303851
5211	474.7235888
5212	474.7183045
5213	474.705294
5214	474.6886752
5215	474.6801343
5216	474.674807
5217	474.6617129
5218	474.6578381
5219	474.6403263
5220	474.6195224
5221	474.5969122
5222	474.5925697
5223	474.5833381
5224	474.5445454
5225	474.5137949
5226	474.4997224
5227	474.4662303
5228	474.4475071
5229	474.4225294
5230	474.3898066
5231	474.3793257
5232	474.3391701
5233	474.3182575
5234	474.3121968
5235	474.2963991
5236	474.2876568
5237	474.2842319
5238	474.2704263
5239	474.2571236
5240	474.2395325
5241	474.1822787
5242	474.1780899
5243	474.1617569
5244	474.1589538
5245	474.1526928
5246	474.1426981
5247	474.1254196
5248	474.1058029
5249	474.0902328
5250	474.0749755
5251	474.0697127
5252	474.052576
5253	474.0267239
5254	474.0145113
5255	474.010463
5256	474.0048082
5257	473.989866
5258	473.979275
5259	473.9537861
5260	473.9490241
5261	473.9384548
5262	473.9232502
5263	473.8957627
5264	473.8818095
5265	473.8757027
5266	473.8552552
5267	473.844673
5268	473.8389815
5269	473.8349187
5270	473.8275086
5271	473.8164663
5272	473.7845405
5273	473.7663162
5274	473.7549763
5275	473.7483078
5276	473.7395666
5277	473.733863
5278	473.7185427
5279	473.7126319
5280	473.6887867
5281	473.6827907
5282	473.6739548
5283	473.6718382
5284	473.6676777
5285	473.647224
5286	473.6362012
5287	473.6100487
5288	473.5697819
5289	473.5671919
5290	473.5490553
5291	473.5300003
5292	473.5243627
5293	473.5058814
5294	473.4936217
5295	473.486531
5296	473.4837427
5297	473.4472848
5298	473.4106368
5299	473.4057606
5300	473.3885826
5301	473.3771732
5302	473.3689082
5303	473.3342318
5304	473.309758
5305	473.304753
5306	473.2672733
5307	473.2638377
5308	473.2429319
5309	473.2313182
5310	473.2114919
5311	473.2015662
5312	473.1928722
5313	473.1880761
5314	473.1844244
5315	473.171509
5316	473.1510847
5317	473.1340996
5318	473.1091587
5319	473.0705533
5320	473.0514093
5321	473.0491972
5322	473.0436405
5323	473.0321801
5324	473.0072135
5325	472.9909039
5326	472.9802462
5327	472.9612625
5328	472.9451978
5329	472.9208445
5330	472.9171347
5331	472.9069851
5332	472.9021531
5333	472.8543699
5334	472.8436816
5335	472.8068991
5336	472.8024885
5337	472.7918562
5338	472.7817393
5339	472.7679478
5340	472.7656772
5341	472.7491448
5342	472.7425903
5343	472.7129407
5344	472.6982853
5345	472.6932913
5346	472.6780702
5347	472.6566964
5348	472.6324483
5349	472.5655723
5350	472.557166
5351	472.5531295
5352	472.537274
5353	472.5327949
5354	472.5210564
5355	472.494705
5356	472.4728351
5357	472.4522612
5358	472.4053251
5359	472.3997665
5360	472.3915051
5361	472.3876721
5362	472.3447881
5363	472.3337072
5364	472.3125614
5365	472.3059601
5366	472.2962685
5367	472.2825694
5368	472.2764633
5369	472.269426
5370	472.2604707
5371	472.2303491
5372	472.2191936
5373	472.2072226
5374	472.2025101
5375	472.1700375
5376	472.1602405
5377	472.1498706
5378	472.1377606
5379	472.1226344
5380	472.11828
5381	472.0964341
5382	472.0836912
5383	472.0757133
5384	472.07096
5385	472.0555223
5386	472.0467779
5387	471.992641
5388	471.957887
5389	471.9402067
5390	471.9278759
5391	471.9212817
5392	471.8892925
5393	471.8754101
5394	471.8461185
5395	471.786891
5396	471.7788218
5397	471.7749498
5398	471.7627689
5399	471.7563404
5400	471.7184595
5401	471.7005152
5402	471.6596875
5403	471.6537109
5404	471.6263857
5405	471.5892277
5406	471.5876818
5407	471.5788201
5408	471.5721396
5409	471.5228045
5410	471.5140025
5411	471.4916847
5412	471.4610945
5413	471.4395027
5414	471.4286883
5415	471.4089906
5416	471.4051945
5417	471.3618807
5418	471.3460729
5419	471.3085921
5420	471.2975158
5421	471.2942924
5422	471.2917965
5423	471.2711582
5424	471.2639818
5425	471.2612929
5426	471.2326499
5427	471.2236217
5428	471.2151308
5429	471.1905947
5430	471.1548937
5431	471.1284366
5432	471.1128475
5433	471.1031244
5434	471.0849845
5435	471.0792442
5436	471.0654108
5437	471.0538217
5438	471.0346622
5439	471.0147784
5440	471.0112767
5441	470.9640849
5442	470.9504339
5443	470.9385777
5444	470.9260426
5445	470.9174419
5446	470.8974119
5447	470.8677189
5448	470.8543364
5449	470.8363822
5450	470.8328542
5451	470.8291084
5452	470.8223121
5453	470.8177355
5454	470.8063051
5455	470.8043202
5456	470.7986245
5457	470.7776044
5458	470.7631629
5459	470.7588795
5460	470.7498006
5461	470.745006
5462	470.7437883
5463	470.6923386
5464	470.6821403
5465	470.6689954
5466	470.660378
5467	470.6500075
5468	470.6461067
5469	470.6393446
5470	470.6302569
5471	470.6210358
5472	470.5865192
5473	470.5784293
5474	470.5609491
5475	470.5441173
5476	470.5366024
5477	470.5197024
5478	470.4863493
5479	470.4729678
5480	470.4596132
5481	470.4480849
5482	470.4378521
5483	470.4141742
5484	470.4044718
5485	470.4005021
5486	470.3883914
5487	470.3760116
5488	470.3680019
5489	470.3523661
5490	470.3393918
5491	470.3223005
5492	470.2676415
5493	470.2586862
5494	470.2241949
5495	470.2156279
5496	470.1666625
5497	470.1628627
5498	470.1388356
5499	470.1302051
5500	470.1252894
5501	470.0984273
5502	470.0922638
5503	470.0732077
5504	470.0720395
5505	470.0692065
5506	470.0656701
5507	470.0425382
5508	470.0254653
5509	470.0201144
5510	469.995944
5511	469.9808254
5512	469.9425362
5513	469.9342247
5514	469.9299393
5515	469.8983445
5516	469.8572744
5517	469.8541777
5518	469.8241558
5519	469.8050053
5520	469.8019223
5521	469.7955574
5522	469.7851124
5523	469.7798701
5524	469.7377358
5525	469.7310921
5526	469.7227235
5527	469.7053232
5528	469.6820484
5529	469.6742683
5530	469.6518569
5531	469.6419317
5532	469.6286376
5533	469.6231054
5534	469.6091365
5535	469.6060719
5536	469.5658859
5537	469.5553656
5538	469.5531059
5539	469.5437501
5540	469.5362542
5541	469.5165199
5542	469.4745781
5543	469.4683232
5544	469.4665511
5545	469.4432244
5546	469.4306032
5547	469.4153945
5548	469.4085809
5549	469.404289
5550	469.4013037
5551	469.3706355
5552	469.3678324
5553	469.3665036
5554	469.3388751
5555	469.3165643
5556	469.3146397
5557	469.2774446
5558	469.2529846
5559	469.2359595
5560	469.2199238
5561	469.2067145
5562	469.1833011
5563	469.1772891
5564	469.1314331
5565	469.124615
5566	469.0885965
5567	469.0769733
5568	469.0658362
5569	469.0487782
5570	469.0306119
5571	469.0053977
5572	468.9799641
5573	468.960215
5574	468.940837
5575	468.9377316
5576	468.9335851
5577	468.8806683
5578	468.8682356
5579	468.8542449
5580	468.8035478
5581	468.7755818
5582	468.7618657
5583	468.7522727
5584	468.7375211
5585	468.7306467
5586	468.7237761
5587	468.7196754
5588	468.7022612
5589	468.692835
5590	468.6591744
5591	468.6154109
5592	468.6078086
5593	468.6015697
5594	468.5938631
5595	468.5832933
5596	468.5752503
5597	468.5665857
5598	468.564958
5599	468.5418401
5600	468.5195784
5601	468.5166999
5602	468.5009567
5603	468.4938699
5604	468.4873094
5605	468.4543903
5606	468.4328866
5607	468.4221703
5608	468.4144044
5609	468.388851
5610	468.3727557
5611	468.3362672
5612	468.3228406
5613	468.3102288
5614	468.2967705
5615	468.2916713
5616	468.2857314
5617	468.278394
5618	468.275424
5619	468.2646608
5620	468.2544966
5621	468.2445361
5622	468.2314778
5623	468.2122291
5624	468.2080113
5625	468.2030117
5626	468.1917256
5627	468.1747898
5628	468.1723024
5629	468.1608708
5630	468.138282
5631	468.1209481
5632	468.0963346
5633	468.0620374
5634	468.0585702
5635	468.0531415
5636	468.0326392
5637	468.0241662
5638	468.0194256
5639	468.007417
5640	468.0043993
5641	468.0002929
5642	467.9853582
5643	467.9840386
5644	467.961767
5645	467.9438101
5646	467.9384006
5647	467.9335189
5648	467.922238
5649	467.8817525
5650	467.8379134
5651	467.8222561
5652	467.8127213
5653	467.8071739
5654	467.7809714
5655	467.7756709
5656	467.7704697
5657	467.7652142
5658	467.7440035
5659	467.7422314
5660	467.7412635
5661	467.7040683
5662	467.6749651
5663	467.6704324
5664	467.6425414
5665	467.6243616
5666	467.6202746
5667	467.6140747
5668	467.6100141
5669	467.5962211
5670	467.5709773
5671	467.5584902
5672	467.5398999
5673	467.5198081
5674	467.5112707
5675	467.5009368
5676	467.4979464
5677	467.468958
5678	467.4652206
5679	467.4577588
5680	467.4382992
5681	467.4331647
5682	467.4287516
5683	467.4192258
5684	467.4125835
5685	467.3734378
5686	467.3142656
5687	467.3018542
5688	467.2600032
5689	467.2557608
5690	467.2510596
5691	467.2452192
5692	467.2427346
5693	467.2405298
5694	467.2077214
5695	467.1981438
5696	467.1852335
5697	467.1768926
5698	467.1657288
5699	467.148107
5700	467.1196094
5701	467.1075458
5702	467.0958247
5703	467.0908454
5704	467.0624983
5705	467.060892
5706	467.0534636
5707	467.0423595
5708	466.9930397
5709	466.9844568
5710	466.9771598
5711	466.9581053
5712	466.9515085
5713	466.9345363
5714	466.929882
5715	466.9236586
5716	466.9136939
5717	466.903587
5718	466.8984002
5719	466.888411
5720	466.8753667
5721	466.8697609
5722	466.8595003
5723	466.8481918
5724	466.832792
5725	466.8299465
5726	466.8253307
5727	466.8223428
5728	466.8162647
5729	466.8080826
5730	466.7937321
5731	466.7822471
5732	466.7650068
5733	466.7468883
5734	466.7177181
5735	466.7073912
5736	466.6980783
5737	466.6643635
5738	466.6356505
5739	466.617928
5740	466.6104088
5741	466.5872464
5742	466.5702692
5743	466.5395074
5744	466.5333149
5745	466.5319209
5746	466.5284835
5747	466.5210124
5748	466.4929919
5749	466.479448
5750	466.4676544
5751	466.4553913
5752	466.4293316
5753	466.4256796
5754	466.4220676
5755	466.3993839
5756	466.3893353
5757	466.357815
5758	466.3547049
5759	466.3320546
5760	466.3289481
5761	466.3174057
5762	466.2967574
5763	466.2837125
5764	466.2793315
5765	466.2751056
5766	466.2692406
5767	466.2396632
5768	466.2274082
5769	466.223537
5770	466.2116604
5771	466.1848932
5772	466.1741334
5773	466.1642335
5774	466.157761
5775	466.1540671
5776	466.1488522
5777	466.1399634
5778	466.1316954
5779	466.1223557
5780	466.1121384
5781	466.1094382
5782	466.1037751
5783	466.0928599
5784	466.087948
5785	466.0825377
5786	466.0795368
5787	466.0697982
5788	466.0519212
5789	466.0445913
5790	466.0404637
5791	466.0372773
5792	466.0279129
5793	466.0149004
5794	465.9991848
5795	465.9937874
5796	465.9543637
5797	465.9398085
5798	465.9251608
5799	465.9120159
5800	465.9087807
5801	465.9067071
5802	465.8707303
5803	465.866594
5804	465.8471756
5805	465.8417832
5806	465.8285056
5807	465.8229691
5808	465.8075883
5809	465.785679
5810	465.7678946
5811	465.7459993
5812	465.7351643
5813	465.7265806
5814	465.7152791
5815	465.6870989
5816	465.6824067
5817	465.6604308
5818	465.6176324
5819	465.61279
5820	465.5972539
5821	465.5949884
5822	465.5791166
5823	465.5682651
5824	465.5535174
5825	465.5519794
5826	465.5404528
5827	465.5258274
5828	465.5111279
5829	465.506473
5830	465.4937618
5831	465.4870501
5832	465.4671559
5833	465.458222
5834	465.450423
5835	465.4243137
5836	465.4183791
5837	465.411106
5838	465.4004473
5839	465.3895943
5840	465.3878053
5841	465.3445463
5842	465.3335234
5843	465.3304519
5844	465.3069813
5845	465.3038029
5846	465.3016944
5847	465.2928912
5848	465.2897833
5849	465.2858015
5850	465.2794113
5851	465.2561489
5852	465.2541855
5853	465.2477526
5854	465.2241103
5855	465.1967266
5856	465.1602095
5857	465.1449006
5858	465.132746
5859	465.1157105
5860	465.1118854
5861	465.1044388
5862	465.0753733
5863	465.0707542
5864	465.0491584
5865	465.0252179
5866	465.0199008
5867	465.0031444
5868	464.9850166
5869	464.9808507
5870	464.9735628
5871	464.9338504
5872	464.9284865
5873	464.9267197
5874	464.9231856
5875	464.9085909
5876	464.8711469
5877	464.8630603
5878	464.8558268
5879	464.8264994
5880	464.82189
5881	464.8204022
5882	464.8114657
5883	464.7978027
5884	464.7905726
5885	464.7471611
5886	464.7372784
5887	464.7319106
5888	464.7269265
5889	464.7057122
5890	464.7017236
5891	464.6845809
5892	464.6780499
5893	464.6150423
5894	464.6009711
5895	464.5471801
5896	464.5425437
5897	464.5005176
5898	464.4707218
5899	464.4574695
5900	464.4313647
5901	464.418729
5902	464.4070303
5903	464.3894059
5904	464.3589709
5905	464.3487133
5906	464.3397313
5907	464.3383172
5908	464.3368129
5909	464.3079415
5910	464.2944341
5911	464.2874698
5912	464.2785605
5913	464.2702961
5914	464.2622251
5915	464.2530887
5916	464.2341052
5917	464.2140483
5918	464.1976032
5919	464.1604698
5920	464.1359849
5921	464.126944
5922	464.1223618
5923	464.0999099
5924	464.07701
5925	464.074867
5926	464.0665018
5927	464.0515579
5928	464.0452721
5929	464.0385145
5930	464.016139
5931	464.0111741
5932	464.0035778
5933	463.9978606
5934	463.9825365
5935	463.9721202
5936	463.945585
5937	463.9435278
5938	463.9304626
5939	463.9251358
5940	463.9215126
5941	463.9184571
5942	463.9143619
5943	463.9076994
5944	463.8908222
5945	463.8753196
5946	463.851209
5947	463.8347885
5948	463.824862
5949	463.8176718
5950	463.8151062
5951	463.8008511
5952	463.7995446
5953	463.7880055
5954	463.7760778
5955	463.7730228
5956	463.7713172
5957	463.7683973
5958	463.7649921
5959	463.7543561
5960	463.7480736
5961	463.7391121
5962	463.7095091
5963	463.6971509
5964	463.6883016
5965	463.6617307
5966	463.6434091
5967	463.6422188
5968	463.6251242
5969	463.6213812
5970	463.6056903
5971	463.6007081
5972	463.5985077
5973	463.5890508
5974	463.5702435
5975	463.5636443
5976	463.5511294
5977	463.5411402
5978	463.5327996
5979	463.5076841
5980	463.5043146
5981	463.4759455
5982	463.4653977
5983	463.4528993
5984	463.4420953
5985	463.4301778
5986	463.4235631
5987	463.4198454
5988	463.3981495
5989	463.389799
5990	463.3595401
5991	463.3580329
5992	463.3554025
5993	463.3204867
5994	463.3147374
5995	463.3085568
5996	463.3043577
5997	463.2793528
5998	463.2711298
5999	463.2542724
